"trip_duration_days","miles_traveled","total_receipts_amount","expected_output","receipts_per_day","receipts_per_mile","miles_per_day","efficiency_category","efficiency_bonus_zone","efficiency_penalty_zone","spending_per_day_category","spending_efficiency","very_low_receipts","optimal_receipt_range","high_spending_flag","receipt_cents","receipt_ends_49_99","is_5_day_trip","is_sweet_spot_duration","duration_penalty_zone","very_short_trip","very_long_trip","sweet_spot_combo","vacation_penalty","high_mile_low_spend","low_mile_high_spend","efficiency_spending_interaction","duration_efficiency_interaction","duration_spending_interaction","short_high_efficiency","long_low_efficiency","medium_balanced","trip_duration_binned","miles_binned","receipts_binned","trip_duration_squared","miles_traveled_squared","receipts_squared","trip_duration_cubed","log_trip_duration","log_miles_traveled","log_receipts","total_efficiency","cost_per_mile","productivity_score","residuals"
3,133,1728.5,1373.4,576.166666666667,12.9962406015038,44.3333333333333,"low",0,0,"high",12.9962406015038,0,0,1,50,0,0,0,0,0,0,0,0,0,1,25543.3888888889,133,1728.5,0,0,0,"short","low","high",9,17689,2987712.25,27,1.38629436111989,4.89783979995091,7.45558762837722,0.230702515177797,12.9962406015038,0.025633612797533,235.495209049655
4,730,799.25,1250.66,199.8125,1.09486301369863,182.5,"high_optimal",1,0,"high",1.09486301369863,0,1,0,25,0,0,1,0,0,0,0,0,0,0,36465.78125,730,799.25,0,0,0,"short","high","medium",16,532900,638800.5625,64,1.6094379124341,6.59441345974978,6.68492417884997,3.64885973133396,1.09486301369863,0.228053733208372,152.42784997368
12,1070,1055.51,2030.76,87.9591666666667,0.986457943925234,89.1666666666667,"low",0,0,"medium",0.986457943925234,0,0,1,51,0,0,0,1,0,1,0,0,0,0,7843.02569444444,1070,1055.51,0,1,0,"long","very_high","high",144,1144900,1114101.3601,1728,2.56494935746154,6.97634807044775,6.96272630222665,12.153221455547,0.986457943925234,0.0843973712190767,282.492663354935
8,1185,554.98,1545.67,69.3725,0.468337552742616,148.125,"medium",0,0,"low",0.468337552742616,0,0,0,98,0,0,0,0,0,1,0,0,0,0,10275.8015625,1185,554.98,0,0,0,"medium","very_high","medium",64,1404225,308002.8004,512,2.19722457733622,7.07834157955767,6.32073232238058,17.0509730565848,0.468337552742616,0.266421454009137,137.988697767194
11,456,2223.72,1600.1,202.156363636364,4.87657894736842,41.4545454545455,"low",0,0,"high",4.87657894736842,0,0,1,71.9999999999709,0,0,0,1,0,1,0,1,0,1,8380.30016528925,456,2223.72,0,1,0,"long","medium","very_high",121,207936,4944930.6384,1331,2.484906649788,6.1246833908942,7.70738634398485,2.2546657556906,4.87657894736842,0.0186336012866992,-271.752415563343
12,85,1056.43,1466.31,88.0358333333333,12.4285882352941,7.08333333333333,"low",0,0,"medium",12.4285882352941,0,0,1,43,0,0,0,1,0,1,0,0,0,0,623.587152777778,85,1056.43,0,1,0,"long","very_low","high",144,7225,1116044.3449,1728,2.56494935746154,4.45434729625351,6.9635967148761,0.964602857872389,12.4285882352941,0.00669863095744714,156.651039759182
2,543,103.37,544.12,51.685,0.19036832412523,271.5,"high",0,0,"low",0.19036832412523,0,0,0,37,0,0,0,0,0,0,0,0,1,0,14032.4775,543,103.37,1,0,0,"very_short","medium","low",4,294849,10685.3569,8,1.09861228866811,6.29894924685594,4.64794227783196,10.4052888761138,0.19036832412523,2.60132221902846,-104.250361172364
6,367,1947.68,1606.76,324.613333333333,5.30702997275204,61.1666666666667,"low",0,0,"high",5.30702997275204,0,0,1,68,0,0,1,0,0,0,0,0,0,1,19855.5155555556,367,1947.68,0,0,0,"medium","medium","high",36,134689,3793457.3824,216,1.94591014905531,5.90808293816893,7.574907499265,1.12999568938974,5.30702997275204,0.031388769149715,130.507331096095
1,481,1792.17,1215.84,1792.17,3.72592515592516,481,"very_high",0,1,"high",3.72592515592516,0,0,1,17,0,0,0,1,1,0,0,0,0,0,862033.77,481,1792.17,1,0,0,"very_short","medium","high",1,231361,3211873.3089,1,0.693147180559945,6.1779441140506,7.49174028227295,0.268240044167591,3.72592515592516,0.268240044167591,-1.4251233742596
5,233,1862.04,1562.23,372.408,7.99158798283262,46.6,"low",0,0,"high",7.99158798283262,0,0,1,4,0,1,1,0,0,0,0,0,0,1,17354.2128,233,1862.04,0,0,0,"short","low","high",25,54289,3467192.9616,125,1.79175946922805,5.4553211153577,7.5299648411172,0.625322054276881,7.99158798283262,0.0250128821710752,228.532481583648
1,45,1070.22,922.69,1070.22,23.7826666666667,45,"low",0,0,"high",23.7826666666667,0,0,1,22,0,0,0,1,1,0,0,0,0,1,48159.9,45,1070.22,0,0,0,"very_short","very_low","high",1,2025,1145370.8484,1,0.693147180559945,3.8286413964891,6.97655346485241,0.0420081775919046,23.7826666666667,0.0420081775919046,176.132549747113
5,152,2444.81,1523.75,488.962,16.0842763157895,30.4,"low",0,0,"high",16.0842763157895,0,0,1,81,0,1,1,0,0,0,0,0,0,1,14864.4448,152,2444.81,0,0,0,"short","low","very_high",25,23104,5977095.9361,125,1.79175946922805,5.03043792139244,7.80213163538866,0.310735502757778,16.0842763157895,0.0124294201103111,3.02998313147563
7,344,1242.05,1514.4,177.435714285714,3.61061046511628,49.1428571428571,"low",0,0,"high",3.61061046511628,0,0,1,5,0,0,0,0,0,0,0,0,0,1,8719.69795918367,344,1242.05,0,1,0,"medium","medium","high",49,118336,1542688.2025,343,2.07944154167984,5.84354441703136,7.12532331596316,1.93717066891919,3.61061046511628,0.0395340952840651,268.504726562617
5,320,1584.55,1584.73,316.91,4.95171875,64,"low",0,0,"high",4.95171875,0,0,1,55,0,1,1,0,0,0,0,0,0,1,20282.24,320,1584.55,0,0,0,"short","medium","high",25,102400,2510798.7025,125,1.79175946922805,5.77144112313002,7.36868662927428,1.00911355680994,4.95171875,0.0403645422723976,318.501374635984
9,989,378.12,1193.72,42.0133333333333,0.382325581395349,109.888888888889,"medium",0,0,"low",0.382325581395349,0,0,0,12,0,0,0,0,0,1,0,0,0,0,4616.79851851852,989,378.12,0,0,0,"long","high","low",81,978121,142974.7344,729,2.30258509299405,6.89770494312864,5.93785277765933,23.4780544418654,0.382325581395349,0.289852523973647,-108.95255756503
10,57,936.89,1237.07,93.689,16.4366666666667,5.7,"low",0,0,"medium",16.4366666666667,0,0,0,89,0,0,0,0,0,1,0,0,0,0,534.0273,57,936.89,0,1,0,"long","very_low","medium",100,3249,877762.8721,1000,2.39789527279837,4.06044301054642,6.84363267134056,0.607747177174295,16.4366666666667,0.00607747177174296,85.7572558370245
12,342,2253.61,1659.5,187.800833333333,6.58950292397661,28.5,"low",0,0,"high",6.58950292397661,0,0,1,61,0,0,0,1,0,1,0,1,0,1,5352.32375,342,2253.61,0,1,0,"long","medium","very_high",144,116964,5078758.0321,1728,2.56494935746154,5.83773044716594,7.72073228797716,1.82027046806321,6.58950292397661,0.0126407671393279,-223.043047193756
2,983,2109.93,1519.98,1054.965,2.14641912512716,491.5,"very_high",0,1,"high",2.14641912512716,0,0,1,92.9999999999709,0,0,0,0,0,0,0,0,0,0,518515.2975,983,2109.93,1,0,0,"very_short","high","very_high",4,966289,4451804.6049,8,1.09861228866811,6.89162589705225,7.65488388765855,0.931343057325444,2.14641912512716,0.232835764331361,-92.7073799722
10,886,1990.03,1749.93,199.003,2.2460835214447,88.6,"low",0,0,"high",2.2460835214447,0,0,1,3,0,0,0,0,0,1,0,1,0,1,17631.6658,886,1990.03,0,1,0,"long","high","high",100,784996,3960219.4009,1000,2.39789527279837,6.78784498230958,7.5964073717558,4.44995806190766,2.2460835214447,0.0444995806190766,-174.028671357959
10,5,836.86,1116.56,83.686,167.372,0.5,"low",0,0,"medium",167.372,0,0,0,86,0,0,0,0,0,1,0,0,0,0,41.843,5,836.86,0,1,0,"long","very_low","medium",100,25,700334.6596,1000,2.39789527279837,1.79175946922805,6.73085102208612,0.0596758408325973,167.372,0.000596758408325973,26.7183728983061
3,80,517.54,457.49,172.513333333333,6.46925,26.6666666666667,"low",0,0,"high",6.46925,0,0,0,54,0,0,0,0,0,0,0,0,0,1,4600.35555555556,80,517.54,0,0,0,"short","very_low","medium",9,6400,267847.6516,27,1.38629436111989,4.39444915467244,6.25101717030636,0.46283796814132,6.46925,0.0514264409045911,-193.166521360279
8,482,1411.49,631.81,176.43625,2.92840248962656,60.25,"low",0,0,"high",2.92840248962656,0,0,1,49,1,0,0,0,0,1,0,1,0,1,10630.2840625,482,1411.49,0,1,0,"medium","medium","high",64,232324,1992304.0201,512,2.19722457733622,6.18001665365257,7.25310938334952,2.72993083136872,2.92840248962656,0.0426551692401362,-790.506736999849
4,11,312.01,426.22,78.0025,28.3645454545455,2.75,"low",0,0,"medium",28.3645454545455,0,0,0,1,0,0,1,0,0,0,0,0,0,0,214.506875,11,312.01,0,0,0,"short","very_low","low",16,121,97350.2401,64,1.6094379124341,2.484906649788,5.74623513891159,0.14057058879908,28.3645454545455,0.00878566179994249,-165.048110150197
12,1075,2328.11,1798.38,194.009166666667,2.16568372093023,89.5833333333333,"low",0,0,"high",2.16568372093023,0,0,1,11,0,0,0,1,0,1,0,1,0,1,17379.9878472222,1075,2328.11,0,1,0,"long","very_high","very_high",144,1155625,5420096.1721,1728,2.56494935746154,6.98100574072173,7.75324149934007,5.53859628785244,2.16568372093023,0.0384624742211975,-439.344169849664
13,632,268.91,1396.28,20.6853846153846,0.425490506329114,48.6153846153846,"low",0,0,"low",0.425490506329114,0,0,0,91.0000000000036,0,0,0,1,0,1,0,0,0,0,1005.62792899408,632,268.91,0,1,0,"very_long","high","low",169,399424,72312.5881,2197,2.63905732961526,6.45047042214418,5.59808857009714,30.4397762217035,0.425490506329114,0.180117019063334,94.313089149549
8,323,46.48,703.45,5.81,0.14390092879257,40.375,"low",0,0,"low",0.14390092879257,1,0,0,48,0,0,0,0,0,1,0,0,0,0,234.57875,323,46.48,0,1,0,"medium","medium","very_low",64,104329,2160.3904,512,2.19722457733622,5.78074351579233,3.86030856974147,54.4229149115417,0.14390092879257,0.850358045492839,-125.400366409391
11,527,1550.32,1806.06,140.938181818182,2.94178368121442,47.9090909090909,"low",0,0,"high",2.94178368121442,0,0,1,32,0,0,0,1,0,1,0,1,0,1,6752.22016528926,527,1550.32,0,1,0,"long","medium","high",121,277729,2403492.1024,1331,2.484906649788,6.26909628370626,7.34686146039999,3.73681767784854,2.94178368121442,0.030882790726021,160.385206699535
5,948,898.6,1499.68,179.72,0.94789029535865,189.6,"high_optimal",1,0,"high",0.94789029535865,0,0,0,60,0,1,1,0,0,0,0,0,0,0,34074.912,948,898.6,0,0,0,"short","high","medium",25,898704,807481.96,125,1.79175946922805,6.85540879860993,6.80195022008516,5.2690084481992,0.94789029535865,0.210760337927968,216.209474267737
5,504,1502.63,1628.66,300.526,2.98140873015873,100.8,"medium",0,0,"high",2.98140873015873,0,0,1,63,0,1,1,0,0,0,0,0,0,0,30293.0208,504,1502.63,0,0,0,"short","medium","high",25,254016,2257896.9169,125,1.79175946922805,6.22455842927536,7.31563746360591,1.6759442149997,2.98140873015873,0.067037768599988,311.796595404168
10,793,1422.29,2007.62,142.229,1.79355611601513,79.3,"low",0,0,"high",1.79355611601513,0,0,1,29,0,0,0,0,0,1,0,1,0,1,11278.7597,793,1422.29,0,1,0,"long","high","high",100,628849,2022908.8441,1000,2.39789527279837,6.67708346124714,7.26072637212623,5.57159819854,1.79355611601513,0.0557159819854,342.471709874947
13,32,232.43,805.12,17.8792307692308,7.2634375,2.46153846153846,"low",0,0,"low",7.2634375,0,0,0,43,0,0,0,1,0,1,0,0,0,0,44.0104142011834,32,232.43,0,1,0,"very_long","very_low","low",169,1024,54023.7049,2197,2.63905732961526,3.49650756146648,5.45288224629695,1.78211883648203,7.2634375,0.0105450818726747,-215.492977650518
9,768,1815.6,1666.18,201.733333333333,2.3640625,85.3333333333333,"low",0,0,"high",2.3640625,0,0,1,60,0,0,0,0,0,1,0,1,0,1,17214.5777777778,768,1815.6,0,1,0,"long","high","high",81,589824,3296403.36,729,2.30258509299405,6.64509096950564,7.50472190106811,3.80491027193658,2.3640625,0.046974200888106,-88.3596383414217
9,994,1742.62,1849.58,193.624444444444,1.75313883299799,110.444444444444,"medium",0,0,"high",1.75313883299799,0,0,1,62,0,0,0,0,0,1,0,1,0,0,21384.7441975309,994,1742.62,0,0,0,"long","high","high",81,988036,3036724.4644,729,2.30258509299405,6.90274273715859,7.46371869081921,5.13070508482353,1.75313883299799,0.0633420380842411,22.2657051270846
1,1105,1432.3,1387.17,1432.3,1.29619909502262,1105,"very_high",0,1,"high",1.29619909502262,0,0,1,30,0,0,0,1,1,0,0,0,0,0,1582691.5,1105,1432.3,1,0,0,"very_short","very_high","high",1,1221025,2051483.29,1,0.693147180559945,7.00850518208228,7.26773475692917,0.770948161585153,1.29619909502262,0.770948161585153,29.6023198671767
12,178,507.59,907.19,42.2991666666667,2.85162921348315,14.8333333333333,"low",0,0,"low",2.85162921348315,0,0,0,59,0,0,0,1,0,1,0,0,0,0,627.437638888889,178,507.59,0,1,0,"long","low","medium",144,31684,257647.6081,1728,2.56494935746154,5.18738580584075,6.23164219097797,4.1998466348139,2.85162921348315,0.0291656016306521,-233.78467092262
10,472,431.95,924.65,43.195,0.915148305084746,47.2,"low",0,0,"low",0.915148305084746,0,0,0,95,0,0,0,0,0,1,0,0,0,0,2038.804,472,431.95,0,1,0,"long","medium","low",100,222784,186580.8025,1000,2.39789527279837,6.15909538849193,6.07062224789381,10.9019517265273,0.915148305084746,0.109019517265273,-218.283824946388
5,716,1111.23,1492.08,222.246,1.55199720670391,143.2,"medium",0,0,"high",1.55199720670391,0,0,1,23,0,1,1,0,0,0,0,0,0,0,31825.6272,716,1111.23,0,0,0,"short","high","high",25,512656,1234832.1129,125,1.79175946922805,6.57507584059962,7.01412228795559,3.21875870997905,1.55199720670391,0.128750348399162,230.591496996946
3,771,725.67,1166.93,241.89,0.941206225680934,257,"high",0,0,"high",0.941206225680934,0,1,0,67,0,0,0,0,0,0,0,0,0,0,62165.73,771,725.67,1,0,0,"short","high","medium",9,594441,526596.9489,27,1.38629436111989,6.64898455002478,6.58847245426047,3.18301292195907,0.941206225680934,0.353668102439897,128.647774328046
13,1054,1131.25,2162.03,87.0192307692308,1.07329222011385,81.0769230769231,"low",0,0,"medium",1.07329222011385,0,0,1,25,0,0,0,1,0,1,0,0,0,0,7055.25147928994,1054,1131.25,0,1,0,"very_long","very_high","high",169,1110916,1279726.5625,2197,2.63905732961526,6.96129604591017,7.03196208243632,12.1015676749834,1.07329222011385,0.0716069093194286,341.844627562367
10,872,2191.27,1776.62,219.127,2.51292431192661,87.2,"low",0,0,"high",2.51292431192661,0,0,1,27,0,0,0,0,0,1,0,1,0,1,19107.8744,872,2191.27,0,1,0,"long","high","very_high",100,760384,4801664.2129,1000,2.39789527279837,6.7719355558396,7.69269281566495,3.9776122466667,2.51292431192661,0.039776122466667,-218.146537241451
12,1077,32.55,1387.43,2.7125,0.0302228412256267,89.75,"low",0,0,"low",0.0302228412256267,1,0,0,54.9999999999995,0,0,0,1,0,1,0,0,0,0,243.446875,1077,32.55,0,1,0,"long","very_high","very_low",144,1159929,1059.5025,1728,2.56494935746154,6.98286275146894,3.51303686341769,385.21609538003,0.0302228412256267,2.67511177347243,27.6943922773599
12,211,749.56,1285.23,62.4633333333333,3.55241706161137,17.5833333333333,"low",0,0,"low",3.55241706161137,0,1,0,56,0,0,0,1,0,1,0,0,0,0,1098.31361111111,211,749.56,0,1,0,"long","low","medium",144,44521,561840.1936,1728,2.56494935746154,5.35658627467201,6.62081959458015,3.37348113408655,3.55241706161137,0.0234269523200455,36.9082158060174
4,199,1310.01,1400.57,327.5025,6.5829648241206,49.75,"low",0,0,"high",6.5829648241206,0,0,1,1,0,0,1,0,0,0,0,0,0,1,16293.249375,199,1310.01,0,0,0,"short","low","high",16,39601,1716126.2001,64,1.6094379124341,5.29831736654804,7.17855311149967,0.607165467845402,6.5829648241206,0.0379478417403376,343.425534481432
2,1029,1702.6,1577.55,851.3,1.65461613216715,514.5,"very_high",0,1,"high",1.65461613216715,0,0,1,60,0,0,0,0,0,0,0,0,0,0,437993.85,1029,1702.6,1,0,0,"very_short","very_high","high",4,1058841,2898846.76,8,1.09861228866811,6.93731408122368,7.44049893804906,1.20803005400329,1.65461613216715,0.302007513500822,100.3136113173
10,643,2263.77,1685.92,226.377,3.52063763608087,64.3,"low",0,0,"high",3.52063763608087,0,0,1,77,0,0,0,0,0,1,0,1,0,1,14556.0411,643,2263.77,0,1,0,"long","high","very_high",100,413449,5124654.6129,1000,2.39789527279837,6.46769872610435,7.7252284875072,2.83914039836275,3.52063763608087,0.0283914039836275,-234.551171680942
10,797,1706.73,1724.42,170.673,2.14144291091593,79.7,"low",0,0,"high",2.14144291091593,0,0,1,73,0,0,0,0,0,1,0,1,0,1,13602.6381,797,1706.73,0,1,0,"long","high","high",100,635209,2912927.2929,1000,2.39789527279837,6.68210859744981,7.44292028222732,4.6670141064454,2.14144291091593,0.046670141064454,-51.4117866524495
12,657,322.5,1113.16,26.875,0.490867579908676,54.75,"low",0,0,"low",0.490867579908676,0,0,0,50,0,0,0,1,0,1,0,0,0,0,1471.40625,657,322.5,0,1,0,"long","high","low",144,431649,104006.25,1728,2.56494935746154,6.48920493132532,5.77919911394096,24.370942812983,0.490867579908676,0.169242658423493,-170.415065102156
8,177,486.06,751.58,60.7575,2.74610169491525,22.125,"low",0,0,"low",2.74610169491525,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1344.2596875,177,486.06,0,1,0,"medium","low","low",64,31329,236254.3236,512,2.19722457733622,5.18178355029209,6.18838731877911,2.90723935449431,2.74610169491525,0.0454256149139736,-180.504088537846
2,222,456.24,437.4,228.12,2.05513513513514,111,"medium",0,0,"high",2.05513513513514,0,0,0,24,0,0,0,0,0,0,0,0,0,0,25321.32,222,456.24,0,0,0,"very_short","low","low",4,49284,208154.9376,8,1.09861228866811,5.40717177146012,6.12520841715758,0.97104365322369,2.05513513513514,0.242760913305922,-203.018301223015
3,555,2342.76,1458.63,780.92,4.22118918918919,185,"high_optimal",1,0,"high",4.22118918918919,0,0,1,76.0000000000291,0,0,0,0,0,0,0,0,0,0,144470.2,555,2342.76,1,0,0,"short","medium","very_high",9,308025,5488524.4176,27,1.38629436111989,6.32076829425058,7.75951175637629,0.710396968972932,4.22118918918919,0.078932996552548,-102.513154496797
2,785,1964.63,1522.76,982.315,2.50271337579618,392.5,"very_high",0,1,"high",2.50271337579618,0,0,1,63,0,0,0,0,0,0,0,0,0,0,385558.6375,785,1964.63,1,0,0,"very_short","high","high",4,616225,3859771.0369,8,1.09861228866811,6.66695679242921,7.58356808360576,0.798726108168882,2.50271337579618,0.199681527042221,53.9400558145762
5,104,281.67,464.68,56.334,2.70836538461538,20.8,"low",0,0,"low",2.70836538461538,0,0,0,67,0,1,1,0,0,0,0,0,0,0,1171.7472,104,281.67,0,0,0,"short","low","low",25,10816,79337.9889,125,1.79175946922805,4.65396035015752,5.64428013950709,1.83960094810203,2.70836538461538,0.0735840379240811,-206.467612573291
1,673,2026.16,1372.83,2026.16,3.01063893016345,673,"very_high",0,1,"high",3.01063893016345,0,0,1,16,0,0,0,1,1,0,0,0,0,0,1363605.68,673,2026.16,1,0,0,"very_short","high","very_high",1,452929,4105324.3456,1,0.693147180559945,6.51323011091231,7.61439107772264,0.331991554687346,3.01063893016345,0.331991554687346,-19.5846084899427
10,877,1711.12,1897.37,171.112,1.95110604332953,87.7,"low",0,0,"high",1.95110604332953,0,0,1,12,0,0,0,0,0,1,0,1,0,1,15006.5224,877,1711.12,0,1,0,"long","high","high",100,769129,2927931.6544,1000,2.39789527279837,6.77764659363512,7.4454876477032,5.12230451136603,1.95110604332953,0.0512230451136603,84.2058315891367
1,250,1300.17,1145.33,1300.17,5.20068,250,"high",0,0,"high",5.20068,0,0,1,17,0,0,0,1,1,0,0,0,0,0,325042.5,250,1300.17,1,0,0,"very_short","low","high",1,62500,1690442.0289,1,0.693147180559945,5.52545293913178,7.17101913869246,0.19213477101378,5.20068,0.19213477101378,219.376433374163
1,467,296.49,221.23,296.49,0.634882226980728,467,"very_high",0,1,"high",0.634882226980728,0,0,0,49,1,0,0,1,1,0,0,0,0,0,138460.83,467,296.49,1,0,0,"very_short","medium","low",1,218089,87906.3201,1,0.693147180559945,6.14846829591765,5.69538061097536,1.56980066556859,0.634882226980728,1.56980066556859,-417.158903610881
10,1026,828.82,1865.67,82.882,0.807816764132554,102.6,"medium",0,0,"medium",0.807816764132554,0,0,0,82,0,0,0,0,0,1,0,0,0,0,8503.6932,1026,828.82,0,0,0,"long","very_high","medium",100,1052676,686942.5924,1000,2.39789527279837,6.93439720992856,6.72120880980161,12.364127160107,0.807816764132554,0.12364127160107,323.902734771015
11,1106,2250.54,2050.62,204.594545454545,2.03484629294756,100.545454545455,"medium",0,0,"high",2.03484629294756,0,0,1,54,0,0,0,1,0,1,0,1,0,0,20571.0515702479,1106,2250.54,0,0,0,"long","very_high","very_high",121,1223236,5064930.2916,1331,2.484906649788,7.00940893270864,7.71936970551764,5.40341277525605,2.03484629294756,0.0446563039277359,-121.170178175438
12,452,816.56,1243.1,68.0466666666667,1.80654867256637,37.6666666666667,"low",0,0,"low",1.80654867256637,0,0,0,56,0,0,0,1,0,1,0,0,0,0,2563.09111111111,452,816.56,0,1,0,"long","medium","medium",144,204304,666770.2336,1728,2.56494935746154,6.11589212548303,6.70632429457358,6.63437545868193,1.80654867256637,0.0460720517964023,-138.273969619519
14,865,2497.16,1885.87,178.368571428571,2.8868901734104,61.7857142857143,"low",0,0,"high",2.8868901734104,0,0,1,16,0,0,0,1,0,1,0,1,0,1,11020.6295918367,865,2497.16,0,1,0,"very_long","high","very_high",196,748225,6235808.0656,2744,2.70805020110221,6.76388490856244,7.82330973987532,4.84756780990809,2.8868901734104,0.0247324888260617,-423.092243841152
8,107,2450.89,1468.19,306.36125,22.9055140186916,13.375,"low",0,0,"high",22.9055140186916,0,0,1,89,0,0,0,0,0,1,0,1,0,1,4097.58171875,107,2450.89,0,1,0,"medium","low","very_high",64,11449,6006861.7921,512,2.19722457733622,4.68213122712422,7.80461443471212,0.349118435166341,22.9055140186916,0.00545497554947408,-184.955231018769
8,80,1092.18,1365.73,136.5225,13.65225,10,"low",0,0,"high",13.65225,0,0,1,18,0,0,0,0,0,1,0,1,0,1,1365.225,80,1092.18,0,1,0,"medium","very_low","high",64,6400,1192857.1524,512,2.19722457733622,4.39444915467244,6.99684615897255,0.585447959165005,13.65225,0.0091476243619532,244.813938800028
